time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2/14/14,0,67.1,54.1,60.5,67.1,49.5,57.7,2014-02-14T06:56,2014-02-14T18:13,40616.2,37857.52,0,0,0,0,10.8,19.7,301,20.3,3.73
2/15/14,3,76.2,59.6,67.3,73.9,56.7,65.4,2014-02-15T06:55,2014-02-15T18:14,40698.25,37944.1,0,0,0,0,12.5,25.9,274,16.33,3.71
2/16/14,0,73.7,57.8,66.1,73.2,53.8,63.5,2014-02-16T06:54,2014-02-16T18:14,40781.34,38031.67,0,0,0,0,10.2,16.8,8,20.67,4.33
2/17/14,0,74.9,62.4,69.6,75.5,62.5,68.9,2014-02-17T06:54,2014-02-17T18:15,40865.38,38120.13,0,0,0,0,11.2,20.1,62,20.12,4.25
2/18/14,2,76.2,67.8,71.9,78.8,67.9,72.4,2014-02-18T06:53,2014-02-18T18:15,40950.3,38209.39,0,0,0,0,9.8,19.5,96,19.38,4.21
2/19/14,3,77.5,70.1,73.4,79.8,69.1,74.1,2014-02-19T06:52,2014-02-19T18:16,41036.01,38299.38,0,0,0,0,10.7,20.8,112,19.24,4.37
2/20/14,53,78.1,72.2,75.1,81.7,72,76.7,2014-02-20T06:51,2014-02-20T18:17,41122.44,38389.99,0.8,0.8,0,3,12.7,24.4,110,16.47,3.87
2/21/14,3,80.3,74.2,76.7,83.4,75,79.5,2014-02-21T06:50,2014-02-21T18:17,41209.5,36497,0,0,0,0,15.2,25.1,155,16.23,3.76
2/22/14,51,80.7,73.6,76.7,86,78.2,81.4,2014-02-22T06:50,2014-02-22T18:18,41297.13,38572.75,0.1,0.1,0,1,9.6,15.2,174,17.28,3.63
2/23/14,3,81.4,71.5,75.7,85.1,77.4,80.8,2014-02-23T06:49,2014-02-23T18:18,41385.24,38664.73,0,0,0,0,11.2,17.7,178,18.21,3.65
2/24/14,3,82.4,69.4,76.1,89.3,74.3,81.8,2014-02-24T06:48,2014-02-24T18:19,41473.75,38539.71,0,0,0,0,5.5,12.8,254,18.21,3.57
2/25/14,63,81,69.5,74.3,86.3,75,78.9,2014-02-25T06:47,2014-02-25T18:20,41562.6,37002.56,5.4,5.4,0,6,6.8,19,329,17.12,3.46
2/26/14,3,81.7,66.2,74.1,83.2,68.6,77,2014-02-26T06:46,2014-02-26T18:20,41651.71,38942.13,0,0,0,0,15.4,25.1,235,20.43,4.3
